,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
7393,29,0,706,1,0,1340,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,yes,yes,yes
7394,44,0,0,0,1,275,17,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7395,34,0,11350,1,0,159,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7396,35,0,-465,0,0,158,1,351,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
7397,24,0,126,1,0,10,58,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
7398,36,0,1,0,0,1242,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,yes,yes,yes,no
7399,38,0,3049,1,1,225,1,347,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7400,32,0,28,1,0,368,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7401,41,0,2053,0,0,81,4,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7402,43,0,0,1,0,380,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
7403,42,0,63,0,0,88,6,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7404,38,0,1559,0,0,136,2,280,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
7405,24,1,-1414,1,1,171,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7406,46,0,-205,1,0,126,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7407,30,0,347,0,0,229,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,yes,no
7408,32,0,574,1,0,171,1,127,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7409,40,0,27,0,0,165,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7410,38,0,281,1,0,235,2,335,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7411,51,0,4695,0,0,8,10,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7412,40,0,30,1,0,168,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7413,33,0,38,1,0,139,4,371,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7414,43,0,313,1,0,155,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7415,42,0,2821,0,0,203,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7416,39,0,5009,1,0,1083,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,yes,yes,no
7417,51,0,12,1,0,150,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7418,45,0,2,1,0,192,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7419,65,0,300,0,0,245,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,no,no,no,no
7420,28,0,-281,1,0,144,4,340,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7421,31,0,0,0,1,81,6,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7422,31,0,1890,1,0,588,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7423,41,0,1172,1,0,153,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7424,34,0,-257,1,0,160,1,368,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7425,38,0,2751,1,0,185,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7426,53,0,66,0,0,360,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7427,27,0,1,1,0,171,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7428,36,0,2095,1,0,122,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7429,32,0,4996,1,0,205,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7430,49,0,399,0,0,679,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
7431,51,0,315,0,0,291,1,91,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
7432,55,0,1328,1,0,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7433,27,0,8366,0,0,458,2,349,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7434,37,0,960,0,0,50,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7435,38,0,0,0,0,414,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7436,27,0,194,1,0,326,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7437,31,0,8,1,0,123,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7438,43,0,87,1,0,328,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
7439,32,0,527,0,0,38,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7440,37,0,18,0,0,361,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7441,59,0,7586,0,0,632,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
7442,36,0,1324,0,0,85,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7443,31,0,3511,0,0,311,1,96,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,yes,yes,no,yes
7444,46,0,-42,0,1,181,12,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7445,38,0,12855,1,0,417,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7446,27,0,-209,1,1,128,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
7447,39,0,295,1,0,38,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7448,29,0,444,1,0,130,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7449,40,0,498,1,0,55,2,298,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7450,46,0,2671,0,0,180,3,91,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,no,yes,yes,yes
7451,30,0,1109,0,0,215,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7452,56,0,690,1,0,309,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7453,46,0,1285,1,0,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7454,31,0,1720,1,1,104,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7455,60,0,560,0,0,730,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
7456,35,0,62,1,0,213,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
7457,50,0,81,0,0,746,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7458,38,0,475,1,0,412,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7459,49,0,543,1,0,213,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7460,30,0,299,1,0,679,17,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,yes,no
7461,57,0,7880,0,0,318,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7462,37,0,2254,0,0,233,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7463,35,0,-518,1,0,46,5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7464,37,0,8730,1,0,149,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7465,56,0,9898,1,0,147,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7466,34,0,267,0,0,449,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,yes,no
7467,45,0,1097,1,1,180,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7468,39,0,1749,1,0,46,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7469,30,0,321,1,0,738,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7470,37,0,1775,0,0,514,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,yes,no,no,no
7471,29,0,534,1,0,382,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7472,37,0,862,0,0,85,1,122,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7473,34,0,280,1,0,363,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7474,56,0,6114,0,0,168,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7475,36,0,3988,1,1,141,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7476,57,0,523,0,1,49,6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7477,40,0,4775,0,0,215,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,yes,no
7478,40,0,322,0,0,140,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7479,55,0,3917,1,0,565,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
7480,34,0,3,1,1,71,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7481,36,0,78,1,0,2692,9,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,yes,yes,no,yes
7482,38,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7483,37,0,22341,1,0,175,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7484,44,0,314,1,0,18,1,651,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,no,no,yes,yes
7485,34,0,520,1,0,1307,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,yes,yes,yes,no
7486,33,0,570,0,0,70,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7487,44,0,2524,0,0,82,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7488,27,0,2729,1,0,218,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7489,42,0,2273,1,0,253,1,112,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7490,43,0,10273,0,0,359,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7491,36,0,80,0,1,258,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7492,40,0,0,0,0,290,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7493,26,0,0,0,0,129,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7494,58,0,1425,0,0,224,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,no,no
7495,32,0,920,1,0,135,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7496,49,0,0,0,0,141,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7497,53,0,-17,1,1,508,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,no,no
7498,34,0,89,1,0,1871,4,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,yes,yes,no,yes
7499,59,0,316,0,0,200,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,yes,no
7500,55,0,0,0,1,201,11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7501,56,0,0,0,0,432,15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7502,39,0,3127,1,1,451,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7503,37,0,7957,0,0,706,1,111,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,yes,yes,no
7504,34,0,652,1,1,50,4,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7505,34,0,1666,1,0,30,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7506,51,0,873,0,0,273,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,yes,no
7507,32,0,2696,1,0,238,6,169,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7508,51,0,196,1,0,248,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7509,43,0,14646,0,0,210,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,yes,no,yes,no
7510,46,0,-154,1,1,150,2,247,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
7511,48,0,3118,0,0,371,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7512,33,0,5441,1,0,312,6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7513,38,0,304,0,0,94,1,350,5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,no,no,no,no
7514,34,0,0,0,0,181,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7515,51,0,917,0,0,56,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7516,24,0,3197,0,0,172,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7517,32,0,344,1,0,179,1,197,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7518,31,0,483,1,1,159,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7519,38,0,435,0,0,117,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7520,40,0,961,0,1,589,1,133,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7521,25,0,325,0,0,716,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,yes,no
7522,34,0,19,1,0,362,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7523,36,0,3254,1,0,207,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,yes,no,no,no
7524,41,0,2184,0,0,91,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7525,42,0,3501,0,0,23,22,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7526,29,0,3846,0,0,313,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,yes,no,no,no
7527,32,0,473,1,0,204,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,no,no,no,no
7528,55,0,148,0,0,847,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7529,29,0,854,0,0,175,5,95,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,yes,no
7530,31,0,938,0,0,472,1,384,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,no,no,yes,no
7531,52,0,196,1,1,63,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,no,no,no,no
7532,54,0,946,0,0,116,9,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7533,34,0,395,1,0,202,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7534,57,0,909,1,0,147,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
7535,44,0,982,1,0,650,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,yes,no,yes,no
7536,39,0,-735,1,0,144,5,248,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7537,56,0,0,0,0,189,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7538,34,0,156,1,0,63,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7539,56,0,471,1,0,104,1,342,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7540,41,0,219,1,0,119,1,268,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7541,38,0,83,0,1,32,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
7542,72,0,2,0,0,147,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
7543,39,0,1317,1,0,543,1,170,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,yes,no,no,no
7544,24,0,782,0,0,12,7,91,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,no,no,no,no
7545,59,0,0,0,0,812,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,yes,no,no,no
7546,36,0,202,0,0,313,1,120,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,yes,no,yes,no
7547,38,0,0,1,0,179,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7548,37,0,62,1,0,428,2,272,8,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,yes,yes,no,yes
7549,27,0,3733,1,0,198,1,98,6,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,yes,yes,yes,yes
7550,53,0,228,1,0,97,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7551,42,0,832,0,0,13,14,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7552,54,0,0,0,1,156,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7553,48,0,14148,1,0,85,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7554,80,0,1548,0,0,331,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
7555,31,0,481,1,0,114,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7556,32,0,33,0,0,118,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,no,no,no,no
7557,47,0,1167,1,0,968,1,87,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,yes,no,no
7558,38,0,2453,1,1,108,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7559,45,0,86,1,0,270,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7560,29,0,8,1,0,233,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7561,37,0,0,1,0,347,5,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7562,36,0,0,1,1,117,6,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7563,38,0,9669,0,0,15,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
7564,60,0,-4057,1,0,242,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,no,no
7565,43,0,482,1,0,1041,13,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7566,41,0,261,1,0,797,15,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7567,53,0,637,0,0,150,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7568,54,0,1544,0,1,85,7,196,3,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7569,30,0,0,1,0,768,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7570,46,0,5393,1,0,997,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,yes,no
7571,52,0,765,1,0,27,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7572,28,0,82,1,1,225,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7573,32,0,344,0,0,530,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,yes,no,no,no
7574,71,0,1486,0,0,110,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7575,31,0,523,0,1,323,1,109,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7576,39,0,2841,1,0,1121,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,no,yes,yes,no
7577,34,0,4,1,0,33,39,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7578,53,0,0,1,1,263,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7579,29,0,101,1,0,295,2,355,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,no,no,no,no
7580,47,0,545,1,0,588,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7581,44,0,36,1,0,712,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7582,48,0,0,1,0,300,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7583,41,0,1076,1,0,77,2,391,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,yes,no
7584,40,0,0,0,0,313,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7585,30,0,3,0,0,198,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7586,32,0,33,1,0,125,1,368,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7587,29,0,486,0,0,151,1,106,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7588,38,0,0,1,0,531,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,yes,no,no,no
7589,46,0,479,1,0,34,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,no,no,no,no
7590,38,0,546,1,0,264,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,no,no,no,no
7591,50,0,0,1,1,328,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7592,34,0,44,0,0,118,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7593,36,0,837,0,0,68,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,no,no
7594,58,0,3399,0,0,1628,2,188,8,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,yes,yes,yes,yes
7595,66,0,922,0,0,83,4,101,4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,no,no,no,no
7596,44,0,5039,0,0,317,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7597,46,0,289,0,1,76,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
7598,50,0,2402,1,0,219,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,no,no,no,no
7599,26,0,1216,1,0,472,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,no,no,no,no
7600,26,0,685,0,0,388,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7601,35,0,1385,1,0,331,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7602,45,0,142,0,1,258,1,105,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,no,no,no,no
7603,47,0,663,1,1,409,1,274,6,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,yes,no,no,no
7604,36,0,2562,0,0,489,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,no,no,no,no
7605,28,0,858,1,0,602,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,no,no,yes,no
7606,60,0,686,1,1,122,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,no,no,no,no
7607,47,0,1230,1,0,412,1,169,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,yes,yes,no,yes
7608,41,0,213,1,0,10,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7609,47,0,178,0,0,291,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,no,no,yes,no
7610,31,0,121,1,0,187,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7611,44,0,641,1,0,79,2,269,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,no,no,yes,no
7612,28,0,2,1,0,167,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,no,no,no,no
7613,31,1,68,1,0,169,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,no,no,no,no
7614,43,0,0,0,0,147,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,no,no,no,no
7615,40,0,3126,1,0,186,2,90,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,no,no,no,no
7616,47,0,172,0,0,23,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,no,no,no,no
7617,44,0,2179,0,0,180,10,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,no,no,no,no
